Quantities,PartID
2,3710
2,18674
2,76959
8,32000
1,4738
1,4739
2,18646
1,15208
1,33909
2,3749
4,15303
1,2437
1,3823
6,24246
4,6126
2,25269
1,80326
1,18910
1,93273
8,65249
2,15209
4,98282
2,26603
1,10103
42150-1,https://rebrickable.com/sets/42150-1/monster-jam-monster-mutt-dalmatian/?inventory=1
1,7809
2,3708
1,3705
2,18651
2,32013
9,6536
2,69819
1,41239
4,32524
2,32271
16,32140
4,24116
1,71682
2,22961
5,18654
45,61332
2,48267
4,55976
24,43093
18,42924
1,12799
5,11214
4,32278
6,60483
4,65487
2,27940
4,62462
1,4519
1,44294
6,3713
6,32123
1,2723
1,77765
3,65304
3,3673
1,3023
1,2817
1,3176
9,32062
2,42003
2,41677
1,32065
4,56145
3,32002
2,6553
4,59443
2,32034
2,63869
2,32009
2,40490
1,39793
1,80285
1,71709
2,24119
1,64683
1,64391
1,11946
1,11947
4,32073
1,10101
42149-1,https://rebrickable.com/sets/42149-1/monster-jam-dragon/?inventory=1
2,3708
2,69819
3,63869
3,41239
4,60483
4,32063
4,6629
3,40490
6,32140
2,60484
7,18654
3,65304
38,61332
4,55976
11,43093
20,42924
1,12799
2,11214
2,32525
2,32524
1,27940
4,7803
3,32013
2,32192
2,32278
4,2391
2,32526
2,64683
2,64391
1,2403
1,11946
1,11947
2,2387
2,2389
1,2395
4,4519
4,44294
2,6536
2,32184
6,3713
5,32123
2,62462
4,56145
2,40379
2,40378
6,32062
11,89678
2,65487
13,53451
3,32073
1,10102
80040-1,https://rebrickable.com/sets/80040-1/monkie-kids-combi-mech/?inventory=1
2,79389
2,6091
3,3062
4,57697
1,88289
2,11458
6,24201
2,13547
2,11153
8,32062
2,67695
2,61332
1,63864
2,27393
1,18034
2,36840
4,60478
6,99563
4,78258
2,69755
4,60897
2,14417
2,22890
2,41740
1,3040
2,57909
1,17114
2,15712
1,87620
2,55236
1,30504
2,99781
1,96874
4,3024
4,3023
2,3022
1,3020
2,32828
2,4032
8,54200
3,93273
4,36841
9,59900
4,54657
4,14704
2,67687
1,60477
1,32013
2,32000
2,66909
6,98313
4,87994
1,2601
2,69754
4,2540
1,25375
4,11208
1,30374
6,99780
2,99207
2,79897
2,80324
1,50340
2,2420
10,3021
10,85861
2,2654
2,15070
6,28192
2,11477
3,15068
4,59443
2,69819
2,67696
2,89678
2,32001
2,24246
2,98835
2,47458
1,28326
2,26601
1,88072
4,6141
2,73825
1,47457
2,78256
1,33909
6,61409
1,32803
1,92582
2,35480
4,44861
1,3673
1,6636
2,14769
1,24299
1,24307
2,51739
1,10101
80046-1,https://rebrickable.com/sets/80046-1/monkie-kids-cloud-airship/?inventory=1
4,79389
2,73825
1,95344
3,69858
2,3032
17,6141
4,15573
1,88072
1,2508
1,39767
2,2421
2,92842
4,11477
7,18651
2,6541
13,61332
2,64567
5,43093
1,42924
2,32607
1,37695
2,80324
8,3020
1,22484
1,44728
1,3003
2,18653
11,3941
2,60475
4,90258
1,60169
4,15540
4,69755
2,61252
4,35480
2,10247
4,92099
2,18674
22,61409
4,85984
4,32013
2,32000
5,89678
6,18654
7,3709
5,2432
3,6091
2,60897
1,96874
3,61800
7,3023
9,3710
9,54200
6,15712
5,99563
1,93789
1,33320
2,24866
1,93061
4,87994
3,30374
4,23443
4,65578
2,36840
2,3956
3,49307
2,3262
4,59900
1,4740
1,86996
2,3031
1,2654
1,26047
2,87580
1,63082
3,3040
1,78333
4,6553
1,57585
4,32018
2,87407
1,62462
2,3673
1,98138
1,20482
3,2412
1,80686
1,6106
1,64951
1,2821
1,3069
2,66909
1,53451
1,11090
1,37762
3,2665
3,69754
1,69767
7,85861
1,25375
1,2665f
2,2665g
1,2665d
1,2665e
1,55981
2,4489
2,10314
2,47457
2,4070
1,39789
4,6231
1,51270
4,3022
1,2540
2,48336
10,63868
2,60470
2,60478
4,33909
4,3176
4,3300
1,3298
2,28192
1,66956
2,93273
10,42918
1,3747
2,32062
6,3705
1,59443
2,11214
2,73109
2,72008
2,32530
2,6636
2,26603
1,69729
2,24246
7,15535
5,22385
2,47456
2,26601
2,41770
2,41769
1,32828
3,39888
1,3823
2,99780
1,11215
1,15395
2,86876
3,68547
1,25892
4,3666
4,3021
1,15470
2,78256
1,29120
1,29119
5,15068
1,42135
4,60483
6,32064
1,4274
1,2431
4,11203
1,61345
4,67245
2,36841
4,99781
4,99207
2,93274
2,32028
1,32803
2,13547
1,4519
1,32073
4,32123
1,11946
1,11947
1,10102
30656-1,https://rebrickable.com/sets/30656-1/monkey-king-marketplace/?inventory=1
2,6134
3,61332
3,3023
3,48729
1,1413
4,3710
4,35480
1,18674
1,3031
4,33183
2,2821
2,3937
2,87580
2,3069
2,66909
4,85861
2,30374
4,3957
2,23969
2,3021
1,15573
2,32000
3,15712
1,92947
2,65886
2,4740
1,28621
4,15470
40648-1,https://rebrickable.com/sets/40648-1/money-tree/?inventory=1
4,35480
23,33183
22,32607
1,41239
4,88072
16,3005
2,3004
4,13965
18,3024
2,50950
1,11212
8,11477
2,52107
2,3009
4,2423
16,2417
1,3034
1,3031
3,6541
4,13548
2,1745
4,18980
9,3622
2,14716
4,88292
5,4740
4,15573
4,29120
4,29119
20,51270
8,99206
2,24866
27,32828
10,14769
8,6060
2,87087
4,4477
2,3023
3,3710
1,3035
4,30565
1,87580
4,15068
14,3069
2,2431
5,14719
4,87079
2,69729
4,27507
2,73825
4,14395
9,3623
2,15397
2,15672
2,4460
2,24316
2,43723
2,41770
1,73230
1,3036
1,63864
4,35787
1,27263
4,30503
2,32952
2,3941
EG00005-1,https://rebrickable.com/sets/EG00005-1/modular-racers/?inventory=1
8,99781
1,35654
4,4477
10,3020
2,3032
4,41740
8,33909
8,67688
4,14719
3,87079
8,11209
1,3010
2,3623
7,3710
6,3021
4,54200
3,85984
10,11477
2,3070
2,3069
3,6636
2,36840
8,99780
2,3245
2,3832
2,15573
5,59900
2,2412
8,11208
6,23443
1,50943
4,34103
8,99206
1,29120
1,29119
2,3829
8,15712
3,3024
2,6091
1,3023
1,3031
2,4079
11,15068
4,50950
2,63864
1,24246
2,3022
2,26603
2,43723
2,43722
1,98138
60396-1,https://rebrickable.com/sets/60396-1/modified-race-cars/?inventory=1
2,79389
4,3010
2,60475
12,77808
2,77083
2,50949
2,2446
2,6134
9,3710
6,3666
6,60897
1,48336
8,11458
1,41740
4,92842
6,61409
8,85984
4,15672
1,3039
6,11153
1,45677
6,52501
4,61332
4,25269
4,14769
6,2432
4,92402
2,28324
8,55981
2,60212
6,98282
4,67446
2,15400
2,40687
2,50943
7,3021
3,99780
1,3001
2,3031
4,32828
8,35480
12,78256
2,87580
2,3829
4,32013
4,32015
4,73230
4,3673
2,15712
3,99781
3,15068
2,3665
2,6636
2,3068
3,2412
2,22385
1,3020
1,93606
4,72206
2,18980
16,11477
1,29120
1,29119
2,3069
18,6141
4,63864
1,6215
2,3937
2,15207
2,3022
6,2420
2,60470
1,32802
8,32062
2,71752
4,3749
2,2447
4,15303
6,3065
1,18973
4,98138
1,57783
4,59900
4,4740
14,3023
2,2431
8,4274
31210-1,https://rebrickable.com/sets/31210-1/modern-art/?inventory=1
4,41682
8,3004
8,14395
56,37352
2,87081
20,3023
12,3022
10,3034
2,3030
4,6141
4,22888
4,18674
2,67139
6,61332
32,27925
68,3068
16,79393
16,27507
16,25269
2,44728
18,3003
4,11211
8,30414
8,3460
5,3020
2,92438
156,41740
8,3298
4,3039
8,93606
24,3069
12,63864
1,87079
10,3795
2,60474
16,30565
5,3005
5,3001
14,2639
2,3958
1,96874
16,2445
28,3070
56,35787
14,27263
2,30504
10,2456
2,3035
6,99206
4,6106
10,3008
1,2357
7,3007
8,78329
1,4282
4,11213
1,74611
6,3700
18,3701
6,87609
41735-1,https://rebrickable.com/sets/41735-1/mobile-tiny-house/?inventory=1
1,4528
1,35654
1,60474
3,60897
1,2508
8,67688
5,4697
4,30028
4,87697
4,2496
2,59900
2,3942
27,24866
4,15469
13,32607
13,3040
9,3004
4,4070
1,84307
2,27925
8,87079
1,79730
33,15573
1,60478
14,54200
2,6541
7,14769
2,4536
8,87580
2,24246
25,3005
1,3622
21,3024
33,3023
32,3710
15,3666
10,3022
7,3021
2,4032
5,99206
1,93273
7,3665
1,3660
4,2431
3,6636
16,4162
2,63965
1,77808
11,89678
1,11568
7,3623
9,3020
6,11477
15,3069
4,63864
2,3068
4,18674
9,3070
5,2412
1,30357
2,4286
2,60596
10,3795
5,41740
11,25269
4,50745
19,60592
3,30374
2,4345
1,28802
2,1927
1,15207
4,78329
5,2445
2,61252
6,35480
5,32028
1,98263
9,85984
3,4599
28,98138
6,15712
4,2655
1,3005
1,3003
2,15395
1,79811
4,2423
9,2420
5,3036
1,41948
4,15068
2,37352
3,93095
2,3032
8,6141
1,14716
19,3010
2,3008
2,88292
4,6091
10,11211
2,3831
2,3830
1,25975
8,44861
2,99781
1,96874
1,2656
3,52031
2,35464
2,4346
2,44728
3,33078
1,33909
3,87994
1,87618
2,11090
7,3062
3,92947
4,30166
2,32828
4,85861
4,63868
4,62462
1,18852
5,68211
1,32952
2,30414
4,4282
3,3035
2,65578
19,60601
2,87552
1,35336
2,60603
1,28621
4,2654
1,2650
2,99207
1,15254
1,17485
2,68013
1,4533
1,92410
1,4740
1,3822
1,3821
1,2657
2,3633
3,58176
1,92099
2,60481
1,3829
3,1748
4,6014
4,74967
2,60594
1,2877
1,35700
2,60479
2,4081
1,10101
60369-1,https://rebrickable.com/sets/60369-1/mobile-police-dog-training/?inventory=1
1,3062
2,30136
1,35654
3,4282
2,44861
2,67688
1,71752
1,26599
2,4286
1,19798
1,3743
2,32530
11,3069
2,11209
4,58090
2,64567
2,11208
4,55981
1,70922
1,11215
4,3005
2,3010
2,30237
3,3666
1,3036
1,18980
6,85984
2,52031
6,3665
4,4162
3,15712
2,41948
1,3837
2,52526
7,3795
3,22889
1,69729
1,10202
4,98282
1,60594
1,21778
1,2435
1,32607
4,99207
1,50943
2,44568
2,3031
2,2540
1,48336
1,63082
1,15456
2,40687
9,2412
1,14181
1,3852
2,24866
1,92586
1,02889
6,98138
3,14769
1,30374
1,30414
2,2420
1,3829
1,26603
1,2432
2,53119
1,18674
1,3010
5,65509
2,87552
2,49668
1,92583
1,2431
2,6141
2,4477
5,3710
2,93160
3,34172
1,60474
2,60897
2,87580
2,93273
2,63864
2,27507
1,61484
3,3673
1,10101
1,2447
41733-1,https://rebrickable.com/sets/41733-1/mobile-bubble-tea-shop/?inventory=1
1,93609
1,98397
1,3034
2,32828
2,35480
4,30028
2,99780
2,37352
1,3666
1,18980
1,14769
4,98138
1,99207
2,18674
3,3069
1,36273
6,3005
1,3010
2,6183
8,3062
4,85080
5,3023
2,3710
2,15712
2,34173
1,2412
2,28660
1,30361
1,4070
1,86996
1,60897
4,67688
2,3070
1,3004
2,67810
2,6081
1,3795
1,3065
1,3941
1,2654
2,30377
1,92262
1,37762
1,93560
1,18910
2,2420
3,53119
2,30357
1,26047
1,2540
1,19798
4,74967
2,3464
2,6141
2,20482
1,10101
43210-1,https://rebrickable.com/sets/43210-1/moanas-wayfinding-boat/?inventory=1
2,11215
2,3001
1,3007
15,52107
2,4477
7,3460
2,85861
8,99206
4,15068
1,3706
3,32013
2,32001
1,43093
8,32607
3,32606
19,3069
4,3068
2,6005
2,79756
4,3023
7,3710
4,3666
2,11477
5,14769
1,11214
1,27940
11,24866
4,3040
6,3037
4,41748
4,41747
4,3623
1,4151
2,15672
1,6587
2,20482
2,60479
4,2420
11,6141
7,35480
1,49579
3,4519
1,32015
4,15535
4,4162
17,25269
1,10884
6,41740
1,32474
3,65578
4,3062
14,30136
3,54200
2,60481
3,87079
5,98138
4,70681
7,3035
4,13547
5,59443
5,2431
2,36840
1,20952
2,39789
2,2445
2,60897
5,15573
4,3039
1,3705
1,3707
3,66906
1,6636
3,87994
1,87585
1,62462
1,38583
2,59900
2,33085
4,4032
2,33909
2,64799
1,10227
1,43898
5,37775
2,85984
1,32073
1,42135
1,10102
30646-1,https://rebrickable.com/sets/30646-1/moanas-dolphin-cove/?inventory=1
1,10884
2,32607
3,18674
3,24866
2,13548
3,11610
1,49579
1,3659
1,60470
2,28192
1,6254
2,30176
1,3666
1,3034
1,22888
1,11476
1,62113
4,3040
1,90397
2,3023
3,3710
1,18980
2,26601
1,92474
2,87580
1,28318
40621-1,https://rebrickable.com/sets/40621-1/moana-merida/?inventory=1
19,49307
20,3024
11,3023
18,3710
7,3022
18,2420
8,3021
6,3031
2,3958
48,4032
13,26047
4,41740
28,54200
9,85984
9,29120
9,29119
4,2431
3,87079
13,98138
1,43723
1,43722
12,32607
6,3003
4,3004
4,3010
2,3010
4,32952
12,15712
15,3020
26,22885
13,24866
4,11476
5,3069
1,3795
22,6141
10,11477
6,25269
1,3062
1,85975
2,85861
1,63868
1,4499
2,68211
1,63965
4,99781
1,3623
1,32828
4,15208
2,24201
3,3070
1,66909
3,3941
40659-1,https://rebrickable.com/sets/40659-1/mini-steamboat-willie/?inventory=1
2,87994
2,3010
4,6005
3,3941
5,73111
1,80324
15,3023
10,3710
5,54200
4,15672
8,3040
2,3039
4,11153
1,16091
1,18651
2,2730
3,3700
9,3713
5,61332
4,2431
3,98138
2,61254
2,41750
2,41749
8,3623
4,43093
4,99207
2,78258
1,23443
2,93274
2,95344
1,30395
1,87083
6,6575
6,44728
8,6632
1,3484
4,73562
3,3005
1,3003
5,17485
1,95343
44,3024
4,3460
4,4032
1,14418
1,44861
1,15573
4,4304
1,60483
1,42195
3,94925
3,4274
24,3070
5,15535
1,49153
2,56903
2,59443
4,3795
1,3708
1,32062
1,3705
1,3706
2,15462
4,78329
16,3021
4,26601
4,14716
3,3009
2,3001
6,70681
4,48092
1,4070
7,2877
2,37762
6,3666
5,3031
2,18646
2,22888
32,61252
2,60897
4,75937
2,18674
2,3298
1,93273
4,65249
2,6541
5,3709
1,3738
2,4185
6,3069
4,4162
3,20482
4,60592
4,99781
6,3004
8,3020
8,32123
9781338848526-1,https://rebrickable.com/sets/9781338848526-1/minifigure-photography/?inventory=1
1,30089
1,38648
1,85974
1,62810
1,9700
1,90370
1,98138
1,9730
2,2496
1,4349
1,87991
1,42511
1,11256
2,2446
1,9703
1,10172
1,11303
1,4449
1,3836
1,87990
1,42445
1,6124
2,64000
1,9732
2,3626
1,33085
40613-1,https://rebrickable.com/sets/40613-1/mini-disney-palace-of-agrabah/?inventory=1
21,3941
1,3034
4,3028
2,41539
18,15573
19,34103
3,41740
2,87580
2,64799
4,2431
4,6636
6,4162
7,3020
16,3004
6,63965
1,99207
8,3005
5,3021
1,85984
1,68325
2,85975
13,43898
34,3023
2,3623
29,85861
17,4032
14,3069
6,63864
4,27925
14,15535
1,94161
6,64727
4,22886
2,30374
14,3022
1,18674
3,3710
4,79850
7,4740
1,3960
2,44375
16,11477
1,3003
1,98383
8,3024
16,15470
2,32828
4,61252
1,39789
2,87994
2,3002
12,54200
3,3040
10,60481
1,30044
2,78258
13,3622
8,3010
2,3009
5,2357
1,3001
1,4490
1,88292
3,3659
13,3062
5,73111
4,68013
4,26604
2,32952
1,38583
1,39262
6,24593
4,64644
10,4865
11,15207
4,91501
5,78329
1,11212
11,6141
1,60474
3,32028
1,4460
4,3070
2,11211
1,44294
40658-1,https://rebrickable.com/sets/40658-1/millennium-falcon-holiday-diorama/?inventory=1
1,2630
1,3623
4,3460
3,3832
3,4282
1,77844
2,32828
3,15573
2,11476
11,87580
7,25269
24,2412
4,64567
2,33183
1,99781
4,3008
1,87087
2,11211
6,3024
1,3795
2,3033
1,19798
3,3070
2,4162
4,27925
1,79393
11,20482
4,27263
6,87620
1,2462
2,43722
1,30355
1,30356
1,48205
1,2663
2,42876
3,2417
4,32607
3,3005
1,3009
2,3003
1,92947
16,4070
2,87552
12,3023
7,3022
3,2420
3,3034
6,35480
2,34103
1,33172
23,6141
10,3069
4,35787
11,15712
1,24324
1,24093
1,73825
1,3710
8,2877
1,14716
1,48092
5,32952
1,22885
8,85984
3,15068
1,27507
4,24246
1,2343
2,30374
2,42409
1,3032
1,54200
40628-1,https://rebrickable.com/sets/40628-1/miles-tails-prower/?inventory=1
1,3958
2,6141
5,35480
1,41740
1,2431
2,87079
5,3710
1,4304
2,43093
1,3010
2,65473
8,87087
9,3024
1,3666
6,3022
8,2420
4,3020
2,3031
2,15573
3,54200
2,3040
9,15068
2,3700
7,3070
6,3069
1,27925
1,3004
3,98138
1,4006
2,3021
2,4519
2,3003
1,3023
1,4032
10,22885
1,3941
2,3942
4,1745
2,11476
2,15208
3,24246
3,25269
3,1748
2,15209
1,51739
76244-1,https://rebrickable.com/sets/76244-1/miles-morales-vs-morbius/?inventory=1
2,30103
4,36841
1,28802
1,11215
4,22885
16,3023
4,3666
3,3021
1,3795
1,3032
2,10247
6,33909
3,54200
5,85984
4,15672
2,66956
1,93606
2,32140
4,61332
6,3070
4,2412
4,99563
4,27263
4,18977
1,28324
2,47456
1,43710
1,43711
4,66727
2,35789
2,43093
3,69755
1,15573
6,28192
1,11203
2,65635
2,11211
8,3623
6,2420
2,3005
2,3062
2,69754
4,79389
4,3004
1,57360
1,92582
16,85861
1,3829
3,4599
2,6541
7,98138
2,44674
2,30357
1,66955
1,87079
4,35787
3,2432
1,11291
2,41770
2,41769
2,18974
2,3009
2,32952
2,60479
1,3039
4,3749
2,2343
2,79194
1,6223
1,59900
3,3024
1,98856
9,36083
4,6141
1,65633
5,25269
2,3022
682303-1,https://rebrickable.com/sets/682303-1/miles-morales/?inventory=1
1,29111
2,2496
1,42511
2,27393
71038-11,https://rebrickable.com/sets/71038-11/miguel-rivera/?inventory=1
1,62810
1,88646
1,92586
1,25975
1,3626
242318-1,https://rebrickable.com/sets/242318-1/mighty-thor/?inventory=1
1,75904
75578-1,https://rebrickable.com/sets/75578-1/metkayina-reef-home/?inventory=1
5,48729
3,60849
1,31990
5,3666
2,6553
1,3706
1,66906
5,61332
1,43093
1,42924
8,32607
2,18674
1,33121
7,15395
20,24866
7,2417
6,89523
2,3032
1,3035
6,2450
1,3245
6,2357
1,3001
1,88292
1,30099
3,87087
11,3020
2,60474
1,30565
10,35480
1,14417
11,88072
4,63868
3,22890
2,33909
3,15706
2,99021
2,47847
1,3298
3,3678
1,4460
1,3665
7,3660
3,3700
3,13548
1,2489
5,64567
2,90194
1,15469
9,13564
1,3942
1,50303
2,95344
5,2420
13,85861
2,18980
1,4175
3,4151
10,15068
5,3070
1,96874
2,61406
23,54200
27,11477
2,25516
3,3003
1,3002
1,3040
9,3039
1,32073
1,2736
10,73109
2,3713
7,2423
1,33172
6,65578
3,3795
1,73832
2,87580
2,85984
3,3738
2,22888
7,64648
1,51270
16,4032
3,32062
2,89678
3,68211
2,87994
1,6020
3,11090
5,30136
4,24593
4,87926
1,95345
2,7511
1,98374
4,60479
2,3710
7,3022
2,32828
2,26047
2,3747
4,59443
1,32034
1,32015
4,87079
2,2432
2,43898
1,75937
4,13547
16,2412
1,63965
9,3023
1,3832
2,2445
4,3021
9,61252
2,2540
2,10222
3,3068
2,15535
6,15712
2,47397
2,47398
3,30151
3,3069
3,98138
3,27257
2,64647
7,6141
3,59900
2,93160
13,27263
2,4519
3,77263
80047-1,https://rebrickable.com/sets/80047-1/meis-guardian-dragon/?inventory=1
2,93609
2,30374
2,11833
2,53585
1,3700
2,48172
2,61332
2,27393
1,18034
4,43093
22,99207
4,15469
4,61252
4,60470
15,66956
10,36840
2,3639
2,69755
1,80477
10,3022
1,88072
2,32064
2,85943
2,48170
2,65487
2,67696
5,44728
2,51270
4,3020
15,35480
2,63868
2,93273
2,13547
2,6587
1,41770
1,41769
2,99780
2,13965
1,96874
10,3024
19,3023
2,3710
17,3021
12,60478
8,1750
16,15068
12,32803
8,62361
5,2654
2,11476
2,32192
1,3001
5,14704
2,4519
4,2736
1,73109
14,36841
6,99781
10,11477
11,29120
11,29119
2,15535
8,22385
5,24299
5,24307
14,53451
20,98313
1,87994
8,65617
2,68547
2,59900
4,4740
2,3960
3,2665
3,2601
2,69754
4,69858
2,32607
10,26047
6,15070
1,2540
5,92692
10,15571
2,99563
1,2665f
1,64567
2,2665g
1,2665d
1,2665e
1,36017
5,47456
2,89678
2,11090
2,88704
1,33909
6,79389
3,30136
6,32828
2,60474
2,48336
4,3176
2,48171
1,32002
1,87079
2,1126
6,6141
2,93274
2,18653
12,6091
1,47457
4,65473
4,3938
2,3640
4,2420
3,3795
4,30565
2,18646
2,15208
2,35044
4,54200
3,24309
1,32126
6,73230
2,32000
4,47455
6,14719
12,27925
1,47458
1,43719
2,73825
2,85861
2,32073
1,10102
80041-1,https://rebrickable.com/sets/80041-1/meis-dragon-jet/?inventory=1
1,53451
1,52107
1,33492
7,59900
9,6141
4,18674
2,3299
3,18651
4,27393
1,4499
4,99207
2,11476
3,85984
7,22385
2,78258
3,36840
3,69755
1,3176
1,87083
2,11214
2,89678
1,2489
3,3623
2,99781
1,96874
2,61800
4,3024
3,3023
3,3022
1,3020
8,11458
1,29120
1,29119
2,15712
2,79389
1,6233
1,30031
2,3710
4,3021
2,32828
4,44861
4,78256
2,18677
2,32064
1,73109
5,44728
4,3062
3,3795
1,15535
2,87994
2,30374
4,23443
1,77808
1,64644
1,69754
2,69767
1,24866
1,48336
2,18041
2,98139
2,32062
8,85861
1,47457
1,3700
2,3065
1,3941
2,2601
3,23860
4,27262
2,64647
6,73825
1,41682
2,50949
1,3938
2,53031
2,30383
1,4032
6,60897
3,35480
2,60478
2,61409
6,28192
1,66956
2,50950
1,93273
1,4871
2,59443
2,42135
2,4274
2,25269
1,2432
1,36017
1,47458
2,26601
1,10101
45496-1,https://rebrickable.com/sets/45496-1/medium-storage-bin-yellow/?inventory=1
8,54190
8,54187
30657-1,https://rebrickable.com/sets/30657-1/mclaren-solus-gt/?inventory=1
6,36841
9,3024
9,3023
2,3666
1,11212
5,15397
5,85861
5,34103
2,24201
1,11477
5,29120
5,29119
1,66956
1,11153
2,3069
2,35787
8,25269
2,1748
4,50951
1,43723
1,43722
1,90194
4,93595
1,52494
1,73831
4,66897
2,86996
1,78329
2,93273
2,26601
2,36840
1,2431
1,24299
1,24307
1,10102
71454-1,https://rebrickable.com/sets/71454-1/mateo-and-z-blob-the-robot/?inventory=1
9,53451
9,98313
2,3484
4,11090
2,73825
1,99780
3,59900
1,50340
1,24122
9,3022
5,4032
6,26047
1,2540
2,33909
2,4697
2,11477
2,30602
1,32034
1,32015
2,53585
3,3713
2,61332
4,47455
4,99563
1,47458
3,43093
2,30374
2,64567
25,98138
1,41682
2,4070
4,80431
3,69755
1,65509
2,6553
5,11214
2,89678
1,27940
2,26601
2,89522
2,3700
2,79389
2,2921
1,53923
2,69754
5,3023
1,3710
2,3021
2,3020
3,32828
1,14704
5,35480
2,48336
5,32803
1,2736
2,32064
2,73109
2,4274
1,13971
1,3004
1,32062
1,3705
1,3068
1,3795
2,24316
2,3005
4,65473
2,30367
4,3941
1,30151
1,1995
3,6141
1,23945
3,44728
4,1994
2,30136
4,79897
1,80326
1,50949
2,2654
2,18646
2,11476
2,10247
2,18674
1,85984
1,15068
2,24309
1,93273
2,3747
2,67696
5,32123
1,14769
1,47456
1,98282
1,10102
1,27145
45824-1,https://rebrickable.com/sets/45824-1/masterpiece-explore-set/?inventory=1
7,87994
20,11090
2,6112
14,3009
8,30165
2,17485
2,2653
6,4740
1,30089
1,37776
1,62698
1,38648
2,19220
1,27150
1,53118
1,36060
1,40240
1,02137
1,9700
4,7518
2,10190
1,90370
2,15207
4,6141
4,95347
2,3706
2,18651
12,32064
3,32270
3,32498
11,61332
4,2432
1,3878
2,9730
3,2496
2,9702
1,42924
1,9732
8,32607
2,65826
12,24866
20,3005
60,3004
44,3010
30,3003
56,3001
4,18653
2,3659
12,48092
4,87087
4,3460
4,3022
6,3031
6,35044
4,3660
14,2431
6,27507
3,9733
1,37823
3,2486
1,30154
3,9701
5,3666
3,2445
6,3020
1,3958
10,15573
2,32028
6,65509
6,60481
2,32523
1,3703
10,3700
2,3701
1,32530
21,3069
24,3068
1,3277
1,69947
1,23187
1,11640
1,42511
1,79984
2,41879
1,9734
1,18920
1,4006
4,2423
1,35809
6,6111
1,93221
1,11256
12,78329
5,18674
2,59443
3,2730
3,46372
2,3679
4,37352
4,42022
8,3062
4,3710
3,91405
4,3795
3,92438
2,9703
2,2456
2,15254
4,85080
1,9704
4,3034
3,11213
4,15068
4,6091
1,93551
1,25975
2,96874
1,20595
2,75539
2,75538
1,98383
1,2343
1,90398
1,13808
1,30385
2,11253
2,3007
3,3942
1,60596
1,4349
1,98385
1,25376
4,3023
2,85861
3,4032
2,35480
4,3039
3,3705
2,3707
2,3713
2,3680
4,59900
1,93552
1,21268
2,3035
8,3749
3,18575
4,14769
2,30151
15,30153
1,98138
2,80441
1,35692
1,6124
4,6126
2,27256
1,16606
2,3008
4,3941
2,22885
1,60616
8,78256
3,65249
6,4274
2,6636
8,49153
1,9731
1,80440
11,3626
45825-1,https://rebrickable.com/sets/45825-1/masterpiece-discover-set/?inventory=1
30,3011
1,6490
1,65114
1,16499
1,69711
4,41978
1,3118
1,14222
1,47408
1,26832
2,15327
1,24806
1,18825
1,43871
1,26835
1,43852
1,76371
2,3437
2,92009
1,72152
1,38909
1,72134
1,73241
45823-1,https://rebrickable.com/sets/45823-1/masterpiece-challenge-set/?inventory=1
1,87994
2,2714
2,36841
12,3941
8,87081
1,73764
9,4740
2,43898
1,62698
1,38648
1,02137
3,9700
3,98585
16,28621
13,3023
5,3021
10,3020
2,11212
33,6141
11,4032
7,60474
4,18677
2,34103
2,2817
4,2476
3,26599
5,11477
1,29120
1,29119
13,32803
1,14226
2,50450
3,3705
5,3707
1,45590
13,59443
2,42135
6,18651
8,32034
1,32192
13,32014
3,6536
4,42003
27,32525
6,32009
4,71710
12,43857
34,32523
2,32449
31,32316
19,32524
16,40490
8,32140
3,80286
1,61408
2,32056
6,32526
1,39790
22,3700
6,32064
2,48171
15,3713
3,42195
7,32270
1,32498
2,67139
5,71709
2,64782
2,46189
4,27940
6,10197
6,32557
33,18654
4,62462
10,65304
4,66906
171,61332
1,65151
3,4185
10,3069
5,63864
25,3068
4,26603
1,87079
1,3878
4,9730
2,3680
7,89201
1,35485
3,55981
4,55982
2,2496
6,3245
6,3010
2,85080
2,87087
4,9702
5,3022
2,3031
4,15573
27,43093
9,32278
15,6629
4,11946
4,11947
132,42924
2,14769
4,9732
2,3062
3,4070
2,24866
1,66789
2,32607
2,60478
2,3005
2,6005
4,32474
10,9733
2,99781
3,85984
2,33320
2,22885
4,54200
5,48267
3,2431
7,6636
2,3710
2,18646
1,13564
1,80477
1,85861
4,14417
1,6063
6,87083
1,55013
10,11214
1,10928
4,32005
2,24869
1,3277
9,9703
1,32606
11,98138
2,6091
1,42511
1,79984
3,9701
4,15672
2,93273
1,6587
1,96874
1,9734
2,55236
2,2423
5,15068
4,2403
4,2395
3,3033
1,35809
1,11256
3,1927
4,3176
2,23948
15,4519
7,32073
3,44294
1,57585
9,32013
1,94925
2,46372
10,49130
7,2393
2,65489
5,44874
14,77765
17,3673
5,73763
1,32905
2,3679
2,34738
3,25059
2,36840
6,63868
2,2412
1,64225
1,90370
4,39794
26,39793
1,9704
2,11213
7,41239
4,60483
1,26021
1,41879
3,3070
31,25269
6,79851
1,32016
1,39262
4,48336
1,98385
1,25376
3,3036
2,3172
1,65509
18,32062
1,3706
31,89678
2,15712
1,15462
1,9731
6,11458
5,99008
27,3749
1,18575
8,32002
12,39888
6,30153
1,3065
1,59349
2,6223
1,6126
4,14716
6,3003
1,30145
2,18653
2,6182
1,20953
2,98100
1,49308
3,6222
2,30136
2,2877
2,38585
3,3942
1,6233
1,50990
1,41823
2,3937
2,6134
1,24087
